step,x_I,y_I,z_I,u_B,v_B,w_B,phi,theta,psi,p,q,r,ref_x,ref_y,ref_z,ref_xb,ref_yb,ref_zb,ref_phi,ref_theta,ref_psi,ref_p,ref_q,ref_r
47,0.816936772321001,0.915380147978447,-0.960226698213321,0.932854118922172,-0.0267911092099027,-0.214460809891506,0.0263984583917908,-0.0158437850641689,2.93935846348421,3.07138021726124e-07,0.0237248441715725,0.287986311878622,0.816936808010367,0.915380286988685,-0.960226708418213,0.932854169482214,-0.0267910081724741,-0.214460797651307,0.0263984512551259,-0.0158437773293878,2.93935844649847,2.90922111059696e-07,0.0237248305888585,0.287986322719017
48,0.77104494566613,0.925537143699424,-0.970241287480099,0.940294901922296,-0.0272796659632219,-0.213812397901314,0.0261775091301962,-0.015028632566015,2.95367139574159,2.83574288109421e-07,0.0239162330116914,0.283407964058716,0.771044978252477,0.925537279193538,-0.970241297240241,0.940294950073586,-0.027279569475341,-0.213812385375158,0.0261775013374061,-0.0150286254004516,2.95367137909848,2.69494492257311e-07,0.0239162199247948,0.283407967937833
49,0.724671039242093,0.935132102615072,-0.980256441878496,0.947331685643121,-0.0277681532815973,-0.213129051016346,0.0259715771107122,-0.0141953681629524,2.96776392361765,2.59074910896769e-07,0.0240974769729678,0.279172428847867,0.724671068925012,0.935132234756609,-0.980256451167048,0.94733173158362,-0.0277680613036836,-0.213129038244929,0.0259715687587764,-0.0141953615266293,2.96776390697992,2.46904759881191e-07,0.0240974643584307,0.279172426180571
50,0.677844028158749,0.944159737601899,-0.990272166918252,0.953955473436917,-0.0282564202089692,-0.212412459643853,0.0257803104278843,-0.0133452388090393,2.98165283884068,2.33697973833165e-07,0.0242683520858221,0.275265757993363,0.677844055125042,0.944159866572558,-0.990272175711249,0.953955517349579,-0.0282563326730522,-0.21241244666722,0.0257803016027269,-0.0133452326655504,2.98165282189133,2.23220171610379e-07,0.0242683399064198,0.275265749175968
51,0.630593170726076,0.952615131031734,-1.00028846769764,0.960157869121535,-0.0287443174951638,-0.211664397973575,0.0256033806406376,-0.0124794613708605,2.99535426523609,2.07501753599262e-07,0.0244286500026251,0.271675148155767,0.630593195149691,0.952615257028902,-1.00028847597385,0.960157911176063,-0.0287442343096135,-0.211664384831123,0.0256033714175484,-0.0124794556876377,2.99535424767727,1.98508857384661e-07,0.0244286382130788,0.271675133558605
52,0.582947990184957,0.960493737837611,-1.01030534889837,0.965931063097425,-0.0292316967241874,-0.210886719582019,0.0254404827519393,-0.0115992257806477,3.00888371459292,1.80544745708292e-07,0.0245781776619423,0.268388890532796,0.582948012226978,0.960493861072171,-1.01030535663913,0.9659311034521,-0.0292316177779067,-0.210886706312493,0.0254404731960355,-0.0115992205289948,3.00888369614444,1.7283970633823e-07,0.0245781662131948,0.268388870494234
53,0.534938256272831,0.96779138834726,-1.02032281478089,0.971267819899388,-0.0297184094571937,-0.210081352834948,0.0252913351017407,-0.0107056979305448,3.02225614008826,1.52885562012395e-07,0.0247167569895755,0.265396322957213,0.534938276081507,0.96779150904164,-1.02032282196996,0.971267858702888,-0.0297183346233065,-0.210081339476439,0.0252913252684636,-0.0107056930855085,3.0222561204859,1.46282268327339e-07,0.0247167458317334,0.265396297778939
54,0.486593966635705,0.974504290882423,-1.03034086917997,0.976161467060935,-0.030204306382956,-0.209250296099611,0.0251556791976659,-0.00980002233174799,3.03548598740139,1.24582908957519e-07,0.0248442246329903,0.262687784865504,0.4865939843465,0.974504409268895,-1.03034087580338,0.97616150445406,-0.0302042355220241,-0.209250282689555,0.0251556691333107,-0.0098000178718823,3.03548596639496,1.18906667826837e-07,0.0248442137172923,0.262687754808975
55,0.437945328098106,0.980629034122432,-1.0403595155008,0.980605885180249,-0.0306892364688153,-0.208395612778706,0.0250332795037384,-0.00888332456132335,3.04858724366635,9.56956249437535e-08,0.02496043172647,0.260254575418746,0.437945343833756,0.980629150441622,-1.04035952154668,0.980605921297514,-0.0306891694316158,-0.208395599353888,0.0250332692460112,-0.00888332046839217,3.04858722101763,9.07835282911982e-08,0.0249604210064333,0.260254540702576
56,0.389022737802646,0.986162589230562,-1.0503787567153,0.984595499087462,-0.0311730461051503,-0.207519426178558,0.0249239232039211,-0.00795671351849721,3.06157348442402,6.62826788759555e-08,0.0250652436843506,0.258088914968178,0.389022751673211,0.986162703730178,-1.05037876217379,0.984595534058536,-0.0311729827350349,-0.207519412775129,0.0249239127825154,-0.00795670977714995,3.06157345990455,6.19839053460484e-08,0.0250652331163059,0.258088875766088
